,ingredients,cuisine
6474,"['button', 'mushroom', 'shallot', 'garlic', 'clove', 'thyme', 'sprig', 'butter', 'oil', 'salt', 'ground', 'pepper', 'beef', 'tenderloin', 'prosciutto', 'dijon', 'mustard', 'flour', 'pastri', 'egg', 'sea', 'salt', 'chive', 'brandi', 'beef', 'stock', 'cream', 'grain', 'mustard', 'peppercorn', 'fingerl', 'potato', 'rosemari', 'sprig', 'sage', 'honey', 'balsam', 'vinegar', 'walnut', 'green', 'seed', 'chees']",english
6475,"['water', 'yeast', 'honey', 'salt', 'oil', 'flour', 'pizza', 'dough', 'butter', 'garlic', 'parmesan', 'chees', 'mzarella', 'chees', 'pepper']",italian
6476,"['pork', 'shoulder', 'pork', 'rice', 'water', 'butter', 'pineappl', 'onion', 'flour', 'oil', 'barbequ', 'sauc']",hawaiian
6477,"['wheat', 'tortilla', 'tomato', 'sauc', 'oregano', 'mzarella', 'chees', 'bacon', 'pineappl', 'chunk']",hawaiian
6478,"['garlic', 'clove', 'roast', 'oil', 'tomato', 'sauc', 'bell', 'pepper', 'onion', 'chili', 'tomato', 'past', 'oregano', 'ground', 'cumin', 'pepper', 'flake', 'cilantro', 'rice', 'bean']",cuban
6479,"['pie', 'crust', 'tomato', 'oil', 'zucchini', 'onion', 'egg', 'milk', 'flour', 'salt', 'mustard', 'ground', 'pepper', 'cayenn', 'pepper', 'basil', 'gruyer', 'chees', 'paprika', 'butter', 'ice', 'water']",french
6480,"['steak', 'broccoli', 'soy', 'sauc', 'sugar', 'oil', 'flour', 'onion', 'powder']",chinese
6481,"['pinenut', 'oil', 'onion', 'salt', 'pepper', 'garlic', 'clove', 'spinach', 'lemon', 'chees', 'dill', 'chicken', 'breast']",greek
6482,"['pork', 'shoulder', 'beef', 'broth', 'tomato', 'salsa', 'water', 'salt', 'tomato', 'salsa', 'corn', 'tortilla']",mexican
6483,"['bacon', 'onion', 'bay', 'leav', 'allspic', 'cinnamon', 'clove', 'peppercorn', 'garlic', 'tomato', 'past', 'salt', 'pepper', 'roast', 'wine', 'water']",portuguese
6484,"['veget', 'oil', 'chicken', 'breast', 'mushroom', 'garlic', 'flour', 'chicken', 'broth', 'milk', 'cream', 'chees', 'parmesan', 'chees', 'ground', 'pepper', 'fettucin', 'parsley']",italian
6485,"['chicken', 'thigh', 'oil', 'bell', 'pepper', 'garlic', 'rosemari', 'chicken', 'stock', 'paprika', 'tomato', 'past', 'wine', 'vinegar', 'gold', 'potato']",hungarian
6486,"['lemon', 'juic', 'oil', 'oregano', 'salt', 'pepper', 'garlic', 'onion', 'chicken', 'breast', 'lettuc', 'herb', 'tomato', 'oliv', 'chees', 'tzatziki', 'sauc', 'pita', 'bread']",greek
6487,"['ground', 'lamb', 'veget', 'onion', 'tomato', 'flour', 'rosemari', 'oregano', 'potato', 'butter', 'milk']",english
6488,"['paprika', 'turmer', 'cayenn', 'pepper', 'cinnamon', 'ground', 'cumin', 'harissa', 'past', 'pepper', 'chicken', 'thigh', 'veget', 'oil', 'onion', 'zucchini', 'garlic', 'clove', 'ginger', 'chicken', 'stock', 'saffron', 'lemon', 'honey', 'oliv', 'cilantro']",moroccan
6489,"['beef', 'onion', 'garlic', 'clove', 'tomato', 'cilantro', 'salt', 'ground', 'pepper', 'turmer', 'garam', 'masala', 'cumin', 'coriand', 'cayenn', 'pepper', 'paprika', 'lemon', 'zest', 'sugar', 'oil', 'beef', 'stock']",indian
6490,"['flour', 'butter', 'egg', 'tomato', 'dijon', 'mustard', 'gruyer', 'chees', 'oil', 'tomato', 'past', 'shallot', 'garlic', 'thyme', 'oregano', 'rosemari', 'leav', 'fish', 'kalamata']",french
6491,"['oil', 'ground', 'beef', 'bell', 'pepper', 'onion', 'garlic', 'raisin', 'pimento', 'oliv', 'salt', 'wine', 'cider', 'vinegar', 'juic', 'tomato', 'sazon', 'pepper', 'oregano', 'cabbag', 'water']",cuban
6492,"['garlic', 'cilantro', 'oil', 'sazon', 'season', 'salt', 'ground', 'pepper', 'thyme', 'salt', 'oregano', 'pork', 'shoulder']",cuban
6493,"['garlic', 'clove', 'chili', 'cumin', 'seed', 'salt', 'orang', 'juic', 'sweeten', 'oil', 'sherri', 'vinegar', 'ground', 'pepper', 'skirt', 'steak', 'onion', 'leaf', 'parsley', 'grapese', 'oil', 'butter', 'lime']",cuban
6494,"['oil', 'lemon', 'juic', 'garlic', 'oregano', 'salt', 'chicken', 'breast', 'yogurt', 'cucumb', 'vinegar', 'leaf', 'lettuc', 'chees', 'pepperoncini', 'kalamata', 'cherri', 'tomato', 'bean']",greek
6495,"['chicken', 'breast', 'pineappl', 'cocktail', 'cherri', 'onion', 'bell', 'pepper', 'catalina', 'dress']",hawaiian
6496,"['tomato', 'sauc', 'chicken', 'breast', 'chees', 'mzarella', 'chees', 'pepperoni']",italian
6497,"['shallot', 'thyme', 'rosemari', 'parsley', 'fennel', 'seed', 'wine', 'oil', 'butter', 'chicken', 'breast', 'salt', 'pepper', 'flour', 'chicken', 'stock', 'cherri', 'tomato', 'oliv', 'parsley']",french
6498,"['coconut', 'oil', 'onion', 'garlic', 'clove', 'ginger', 'cumin', 'seed', 'ground', 'turmer', 'ground', 'cumin', 'ground', 'coriand', 'garam', 'masala', 'cauliflow', 'plum', 'tomato', 'water', 'chili', 'salt', 'coconut', 'milk', 'spinach', 'ground', 'pepper']",indian
6499,"['chicken', 'breast', 'hoisin', 'sauc', 'corn', 'starch', 'chicken', 'broth', 'rice', 'vinegar', 'sugar', 'chili', 'peanut', 'garlic', 'ginger', 'bell', 'pepper', 'carrot', 'roast', 'peanut']",chinese
6500,"['prawn', 'onion', 'ginger', 'garlic', 'coconut', 'cream', 'coconut', 'bay', 'leav', 'cinnamon', 'cardamom', 'clove', 'garam', 'masala', 'coriand', 'powder', 'turmer', 'chili', 'salt', 'cilantro', 'oil']",indian
6501,"['oil', 'cinnamon', 'cumin', 'seed', 'onion', 'garlic', 'ginger', 'tomato', 'chili', 'ground', 'turmer', 'masala', 'coriand', 'powder', 'salt']",indian
6502,"['chicken', 'breast', 'oil', 'lemon', 'juic', 'vinegar', 'garlic', 'oregano', 'basil', 'thyme', 'ground', 'coriand', 'salt', 'ground', 'pepper', 'bell', 'pepper', 'zucchini', 'onion']",greek
6503,"['oil', 'chorizo', 'onion', 'paprika', 'tomato', 'chicken', 'chicken', 'stock', 'salt', 'ground', 'pepper', 'sherri', 'vinegar', 'parsley', 'leav']",spanish
6504,"['soy', 'sauc', 'ground', 'pepper', 'oyster', 'sauc', 'fivespic', 'powder', 'ginger', 'shaox', 'wine', 'corn', 'starch', 'chicken', 'thigh', 'rice', 'soy', 'sauc', 'oil', 'mushroom', 'scallion', 'sea', 'salt', 'lotu']",chinese
6505,"['corn', 'tortilla', 'chicken', 'mole', 'sauc', 'gallo', 'cilantro']",mexican
6506,"['turkey', 'breast', 'oil', 'lemon', 'garlic', 'pepper', 'chili', 'salt', 'oliv', 'tomato', 'chees', 'rosemari', 'basil', 'parsley']",greek
6507,"['rice', 'water', 'oil', 'garlic', 'onion', 'tomato', 'ground', 'beef', 'ground', 'pork', 'soy', 'sauc', 'worcestershir', 'sauc', 'potato', 'carrot', 'bell', 'pepper', 'fren', 'pea', 'raisin', 'plantain', 'salt', 'pepper', 'egg']",cuban
6508,"['potato', 'flour', 'salt', 'egg', 'nutmeg', 'parsley', 'lard']",german
6509,"['pineappl', 'chunk', 'onion', 'cilantro', 'lemon', 'juic', 'ground', 'cumin', 'oil', 'chicken', 'breast', 'halv', 'cinnamon', 'salt', 'pepper']",cuban
6510,"['grain', 'rice', 'oil', 'onion', 'bratwurst', 'collard', 'green', 'salt', 'ground', 'pepper', 'cider', 'vinegar']",german
6511,"['oil', 'pita', 'wine', 'vinegar', 'salt', 'pepper', 'oregano', 'onion', 'kalamata', 'oliv', 'grape', 'tomato', 'hummu', 'mzarella', 'chees', 'chees', 'tzatziki', 'sauc']",greek
6512,"['beef', 'cabbag', 'onion', 'potato', 'carrot', 'bay', 'leaf']",irish
6513,"['chicken', 'breast', 'panko', 'breadcrumb', 'canola', 'oil', 'salt', 'pepper', 'sesam', 'oil', 'garlic', 'clove', 'ground', 'ginger', 'chili', 'chili', 'pepper', 'flake', 'chicken', 'stock', 'soy', 'sauc', 'honey', 'rice', 'vinegar', 'sugar', 'corn', 'starch', 'water', 'sesam', 'seed']",japanese
6514,"['citru', 'corn', 'tortilla', 'avocado', 'orang', 'lime', 'cilantro', 'chili', 'salt', 'pepper']",mexican
6515,"['garlic', 'lardon', 'leek', 'chicken', 'thigh', 'bay', 'leav', 'oyster', 'mushroom', 'riesl', 'cream', 'salt', 'pepper', 'dill', 'oil', 'cream']",french
6516,"['ground', 'beef', 'onion', 'garlic', 'clove', 'oregano', 'basil', 'salt', 'pepper', 'thyme', 'tomato', 'sauc', 'tomato', 'lemon', 'juic', 'sugar', 'rigatoni', 'chees']",greek
6517,"['cod', 'flour', 'corn', 'starch', 'beer', 'salt', 'pepper', 'canola', 'oil', 'mayonnais', 'caper', 'pickl', 'pickl', 'juic', 'tabasco', 'pepper', 'sauc', 'potato', 'onion', 'chees', 'malt', 'vinegar']",english
6518,"['yogurt', 'buttermilk', 'mint', 'garlic', 'pepper', 'flake', 'fish', 'flour', 'oil', 'paprika', 'salt', 'pepper', 'mint']",greek
6519,"['chicken', 'thigh', 'soy', 'sauc', 'rice', 'wine', 'water', 'hoisin', 'sauc', 'sugar', 'soy', 'sauc', 'chili', 'veget', 'oil', 'garlic', 'corn', 'starch', 'onion', 'oil']",chinese
6520,"['pork', 'chop', 'onion', 'garlic', 'chili', 'cumin', 'taco', 'sauc']",mexican
6521,"['soy', 'sauc', 'sake', 'mirin', 'miso', 'onion', 'gingerroot', 'garlic', 'clove', 'chicken', 'breast']",japanese
6522,"['ground', 'beef', 'crumb', 'milk', 'salt', 'flour', 'pineappl', 'chunk', 'corn', 'starch', 'vinegar', 'lemon', 'juic', 'soy', 'sauc', 'sugar', 'pepper', 'pimento']",hawaiian
6523,"['lamb', 'shoulder', 'pepper', 'salt', 'salad', 'green', 'cherri', 'tomato', 'cucumb', 'kalamata', 'onion', 'oil', 'lemon', 'juic', 'chees', 'oregano']",greek
6524,"['oil', 'butter', 'onion', 'wine', 'beef', 'broth', 'mushroom', 'parsley', 'thyme', 'leav', 'mignon', 'pastri', 'dijon', 'mustard', 'yolk', 'water']",english
6525,"['veget', 'oil', 'onion', 'garlic', 'ginger', 'noodl', 'cabbag', 'bell', 'pepper', 'shiitak', 'snow', 'pea', 'carrot', 'soy', 'sauc', 'sherri', 'sesam', 'oil', 'chicken', 'salt', 'peanut']",chinese
6526,"['chicken', 'soy', 'sauc', 'rice', 'vinegar', 'peanut', 'oil', 'garlic', 'ginger', 'cilantro', 'ground', 'pepper', 'salt', 'veget', 'oil', 'buttermilk', 'flour', 'corn', 'starch', 'water', 'sesam', 'oil', 'chili', 'scallion', 'zest', 'chicken', 'stock', 'honey', 'egg', 'noodl', 'canola', 'oil', 'broth', 'oyster', 'sauc', 'soy', 'sauc', 'sugar', 'sesam', 'oil', 'ginger', 'onion', 'celeri', 'mushroom', 'water', 'chestnut', 'bean', 'sprout', 'veget', 'broccoli', 'squash', 'snow', 'pea', 'zucchini']",chinese
6527,"['chili', 'chipotl', 'adobo', 'onion', 'garlic', 'cumin', 'oregano', 'salt', 'ground', 'pepper', 'veget', 'oil', 'chicken']",mexican
6528,"['chicken', 'thigh', 'oil', 'salt', 'ground', 'pepper', 'veget', 'onion', 'garlic', 'clove', 'ginger', 'root', 'spice', 'ground', 'cinnamon', 'ground', 'cumin', 'ground', 'coriand', 'paprika', 'pepper', 'flake', 'potato', 'apricot', 'salt', 'chicken', 'broth', 'lemon', 'juic', 'lacinato', 'kale', 'salt', 'pepper', 'cilantro', 'almond']",moroccan
6529,"['noodl', 'peanut', 'oil', 'carrot', 'cabbag', 'onion', 'chicken', 'broth', 'soy', 'sauc', 'sesam', 'oil', 'onion']",chinese
6530,"['tomato', 'juic', 'chicken', 'broth', 'chili', 'lime', 'juic', 'garlic', 'clove', 'oregano', 'corn', 'syrup', 'cumin', 'chicken', 'piec', 'pepper', 'salt', 'oil', 'onion', 'pepper', 'flake', 'bell', 'pepper']",cuban
6531,"['choy', 'sum', 'green', 'button', 'mushroom', 'carrot', 'shrimp', 'ginger', 'oil', 'salt', 'fish', 'sauc', 'sugar', 'corn', 'starch', 'water', 'shaox', 'wine', 'sesam', 'oil']",chinese
6532,"['taco', 'season', 'tenderloin', 'gallo', 'oil', 'water']",mexican
6533,"['flour', 'parmesan', 'chees', 'sea', 'salt', 'egg', 'butter', 'chicken', 'chees', 'cream', 'chees', 'bacon', 'chees', 'sauc', 'leek', 'cayenn', 'pepper']",french
6534,"['pork', 'tenderloin', 'beer', 'cider', 'vinegar', 'raisin', 'pumpernickel', 'bread', 'peel', 'garlic', 'clove', 'sugar', 'salt', 'pepper', 'cinnamon']",german
6535,"['bell', 'pepper', 'lard', 'garlic', 'clove', 'onion', 'parsley', 'rice', 'chicken', 'stock', 'ground', 'chicken', 'ground', 'pork', 'paprika', 'egg', 'ground', 'pepper', 'salt', 'paprika', 'gravi']",hungarian
6536,"['oil', 'garlic', 'pepper', 'broccoli', 'rabe', 'salt', 'flour', 'pizza', 'dough', 'mzarella', 'chees', 'parmigiano', 'reggiano', 'chees', 'ground', 'pepper']",italian
6537,"['garlic', 'onion', 'ground', 'pepper', 'cream', 'pastri', 'sheet', 'worcestershir', 'sauc', 'filet', 'salt', 'thyme', 'leav']",english
6538,"['chicken', 'finger', 'pepper', 'oil', 'curri', 'past', 'coconut', 'milk', 'fish', 'sauc', 'palm', 'sugar', 'kaffir', 'lime', 'leav']",thai
6539,"['onion', 'garlic', 'clove', 'butter', 'panko', 'breadcrumb', 'buttermilk', 'ground', 'ground', 'veal', 'ground', 'pork', 'salt', 'ground', 'pepper', 'ground', 'nutmeg', 'ground', 'ginger', 'allspic', 'egg', 'bacon', 'fat', 'flour', 'beef', 'broth', 'sherri', 'cream', 'pepper', 'nutmeg', 'ginger', 'dill']",swedish
6540,"['ground', 'beef', 'pizza', 'crust', 'pizza', 'sauc', 'mzarella', 'chees', 'bell', 'pepper', 'season']",italian
6541,"['chicken', 'breast', 'soy', 'sauc', 'pineappl', 'pepper', 'flake', 'sugar', 'flour', 'yogurt', 'chili']",hawaiian
6542,"['barbecu', 'sauc', 'mango', 'nectar', 'ground', 'ginger', 'duck', 'breast', 'halv', 'spray', 'mango', 'salsa']",american
6543,"['beef', 'chuck', 'bacon', 'drip', 'beef', 'stock', 'wine', 'bay', 'leaf', 'garlic', 'clove', 'vidalia', 'onion', 'bell', 'pepper', 'caraway', 'seed', 'flour', 'paprika', 'butter', 'salt', 'ground', 'pepper', 'tomato', 'past', 'potato']",hungarian
6544,"['chicken', 'breast', 'oliv', 'artichok', 'heart', 'lemon', 'bell', 'pepper', 'coconut', 'oil', 'oregano', 'thyme', 'garlic', 'powder', 'onion', 'powder', 'parsley', 'onion', 'flake', 'pepper', 'chees']",greek
6545,"['chicken', 'breast', 'bbq', 'sauc', 'pineappl', 'slice', 'soy', 'sauc', 'garlic', 'bell', 'pepper', 'onion', 'salt', 'pepper']",hawaiian
6546,"['squab', 'sake', 'mirin', 'soy', 'sauc', 'sugar', 'veget', 'oil', 'sesam', 'oil', 'sesam', 'seed']",japanese
6547,"['roast', 'onion', 'chili', 'salsa', 'garlic', 'salt', 'ground', 'cumin']",mexican
6548,"['yogurt', 'dill', 'salt', 'pepper', 'garlic', 'clove', 'lemon', 'juic', 'oregano', 'steak', 'spray', 'pita', 'romain', 'lettuc', 'leav', 'chees']",greek
6549,"['oil', 'chicken', 'breast', 'onion', 'chorizo', 'garlic', 'clove', 'turmer', 'saffron', 'paprika', 'potato', 'bomba', 'rice', 'chicken', 'stock', 'fren', 'pea', 'tomato', 'leaf', 'parsley', 'lemon', 'wedg']",spanish
6550,"['ground', 'turkey', 'breast', 'season', 'pita', 'chees', 'oliv', 'grape', 'tomato', 'onion', 'romain', 'lettuc', 'salad', 'dress']",greek
6551,"['canola', 'oil', 'onion', 'sugar', 'salt', 'chili', 'garlic', 'clove', 'pepper', 'flake', 'barbecu', 'sauc', 'beer', 'molass', 'dijon', 'mustard', 'wine', 'vinegar', 'soy', 'sauc', 'brat', 'dog', 'bun', 'cheddar', 'chees', 'dill', 'pickl']",german
6552,"['oil', 'onion', 'carrot', 'ground', 'lamb', 'thyme', 'beef', 'stock', 'tomato', 'pur??', 'worcestershir', 'sauc', 'potato', 'butter', 'milk', 'spring', 'onion', 'salt', 'ground', 'pepper']",irish
6553,"['wine', 'vinegar', 'oregano', 'thyme', 'garlic', 'clove', 'salt', 'pepper', 'oil', 'pearl', 'couscou', 'chicken', 'broth', 'water', 'saffron', 'thread', 'shrimp', 'onion', 'zucchini', 'chees']",american
6554,"['juic', 'lime', 'juic', 'garlic', 'oregano', 'cumin', 'salt', 'bay', 'leaf', 'ground', 'pepper', 'pork', 'tenderloin']",cuban
6555,"['pinto', 'bean', 'chicken', 'chees', 'salsa', 'verd', 'tortilla']",mexican
6556,"['garlic', 'clove', 'salt', 'caraway', 'seed', 'pepper', 'spray', 'pork', 'tenderloin', 'onion', 'bacon', 'water', 'tomato', 'paprika', 'beer', 'pepper', 'chili', 'flour', 'egg', 'noodl', 'butter', 'cream', 'parsley']",hungarian
6557,"['tomato', 'sauc', 'wheat', 'penn', 'spinach', 'cherri', 'tomato', 'garlic', 'clove', 'chees', 'parsley', 'salt', 'oil']",italian
6558,"['chicken', 'breast', 'veget', 'oil', 'onion', 'garlic', 'veget', 'egg', 'rice', 'soy', 'sauc']",chinese
6559,"['tzatziki', 'sauc', 'yogurt', 'lemon', 'juic', 'oil', 'salt', 'dill', 'ground', 'pepper', 'garlic', 'clove', 'cucumb', 'mint', 'oil', 'plum', 'tomato', 'avocado', 'chees', 'onion', 'oliv']",greek
6560,"['chicken', 'leg', 'mirin', 'sake', 'water', 'sugar', 'scallion', 'salt', 'sauc', 'togarashi']",japanese
6561,"['honey', 'soy', 'sauc', 'garlic', 'ginger', 'ground', 'cayenn', 'pepper', 'sesam', 'seed', 'shrimp', 'tail', 'corn', 'starch', 'ground', 'pepper', 'salt', 'veget', 'oil', 'rice', 'onion']",chinese
6562,"['chicken', 'thigh', 'bamboo', 'shoot', 'oil', 'sesam', 'seed', 'scallion', 'soy', 'sauc', 'oyster', 'sauc', 'sesam', 'oil', 'rice', 'wine', 'fivespic', 'powder', 'pepper', 'honey']",chinese
6563,"['pineappl', 'onion', 'canola', 'oil', 'dog', 'cilantro', 'dog', 'bun']",hawaiian
6564,"['veget', 'oil', 'onion', 'tomato', 'ground', 'coriand', 'ground', 'cumin', 'garam', 'masala', 'turmer', 'salt', 'spinach']",indian
6565,"['milk', 'yeast', 'flour', 'salt', 'margarin', 'egg', 'chicken', 'sausag', 'ham', 'egg', 'yolk']",portuguese
6566,"['ground', 'beef', 'ground', 'pork', 'butter', 'onion', 'panko', 'breadcrumb', 'egg', 'nutmeg', 'allspic', 'salt', 'pepper', 'flour', 'beef', 'broth', 'cream', 'egg', 'noodl', 'gruyer', 'chees', 'chive']",swedish
6567,"['chicken', 'thigh', 'salt', 'pepper', 'oil', 'chicken', 'broth', 'lemon', 'kalamata', 'oliv', 'garlic', 'powder', 'oregano', 'lemon', 'juic', 'onion', 'powder']",greek
6568,"['sesam', 'seed', 'miso', 'past', 'mirin', 'soy', 'sauc', 'ginger', 'pepper', 'sauc', 'fish', 'scallion', 'cilantro']",japanese
6569,"['oil', 'onion', 'thyme', 'salt', 'pepper', 'beef', 'broth', 'wine', 'ground', 'beef', 'bread', 'crumb', 'parsley', 'egg', 'mzarella', 'chees', 'parsley', 'corn', 'starch', 'salt']",french
6570,"['fennel', 'bulb', 'mix', 'chicken', 'breast', 'halv', 'oil', 'onion', 'carrot', 'chicken', 'broth', 'milk', 'anis', 'liqueur', 'couscou', 'frond']",american
6571,"['chicken', 'breast', 'soy', 'sauc', 'sesam', 'oil', 'pepper', 'egg', 'flour', 'corn', 'starch', 'corn', 'oil', 'pineappl', 'chunk', 'pineappl', 'juic', 'sugar', 'water']",chinese
6572,"['chicken', 'breast', 'oil', 'onion', 'bell', 'pepper', 'pepper', 'soy', 'sauc', 'chicken', 'sugar']",chinese
6573,"['pork', 'belli', 'oil', 'oregano', 'sugar', 'cumin', 'garlic', 'powder', 'zest', 'salt', 'ground', 'pepper', 'paprika', 'cayenn', 'pepper', 'vinegar', 'lemon', 'juic', 'parsley', 'garlic', 'chili', 'salt', 'pepper', 'udon', 'corn', 'cotija', 'bean']",cuban
6574,"['peanut', 'oil', 'onion', 'bell', 'pepper', 'broccoli', 'chili', 'garlic', 'basil', 'chicken', 'breast', 'soy', 'marinad', 'soy', 'sauc', 'soy', 'sauc', 'fish', 'sauc', 'pepper']",thai
6575,"['wine', 'chicken', 'onion', 'bouquet', 'garni', 'oil', 'pearl', 'onion', 'button', 'mushroom', 'bacon', 'butter', 'salt', 'ground', 'pepper', 'flour', 'chicken', 'stock', 'parsley', 'leav']",french
6576,"['shrimp', 'butter', 'wine', 'lemon', 'juic', 'garlic', 'clove', 'salt', 'ground', 'pepper']",american
6577,"['spaghetti', 'head', 'cauliflow', 'oil', 'garlic', 'chili', 'parsley', 'hanout', 'paprika', 'lemon', 'tahini', 'water', 'salt', 'pepper']",moroccan
6578,"['spray', 'chicken', 'thigh', 'pepper', 'tomato', 'onion', 'tomato', 'past', 'ground', 'cumin', 'ground', 'paprika', 'oregano', 'garlic', 'powder', 'salt', 'ground', 'pepper', 'rice', 'fren', 'pea', 'oliv']",cuban
6579,"['oil', 'onion', 'rosemari', 'salt', 'pepper', 'wheat', 'pizza', 'dough', 'spray', 'cornmeal', 'gorgonzola', 'walnut', 'arugula']",american
6580,"['ground', 'beef', 'sugar', 'corn', 'starch', 'mustard', 'onion', 'mushroom', 'ketchup', 'kidney', 'bean', 'pineappl', 'chunk']",hawaiian
6581,"['ground', 'sirloin', 'bread', 'crumb', 'egg', 'garlic', 'clove', 'salt', 'ground', 'pepper', 'oil', 'onion', 'carrot', 'celeri', 'mushroom', 'flour', 'paprika', 'beef', 'broth', 'caraway', 'seed', 'egg', 'noodl', 'butter']",hungarian
6582,"['veget', 'oil', 'onion', 'chicken', 'ginger', 'garlic', 'clove', 'chili', 'tomato', 'ground', 'cumin', 'salt', 'chili', 'ground', 'turmer', 'ground', 'coriand', 'spinach', 'water']",indian
6583,"['teriyaki', 'marinad', 'paprika', 'ground', 'pepper', 'pork', 'shoulder', 'chicken', 'broth', 'sugar', 'soy', 'sauc', 'chili', 'pineappl', 'juic', 'onion', 'carrot', 'hamburg', 'bun', 'oil', 'ginger', 'garlic']",hawaiian
6584,"['oil', 'garlic', 'clove', 'shallot', 'tomato', 'onion', 'parsley', 'oregano', 'salt', 'pepper', 'shrimp', 'shell', 'wine', 'chees']",greek
6585,"['butter', 'oil', 'chicken', 'leg', 'flour', 'salt', 'bacon', 'onion', 'leek', 'mushroom', 'garlic', 'clove', 'wine', 'chicken', 'stock', 'thyme', 'cream', 'parsley']",french
6586,"['food', 'mayonnais', 'garlic', 'chili', 'juic', 'lime', 'juic', 'ground', 'cumin', 'pork', 'chop', 'inch', 'cilantro']",cuban
6587,"['butter', 'onion', 'garlic', 'thyme', 'flour', 'beef', 'broth', 'oil', 'chicken', 'breast', 'salt', 'pepper', 'balsam', 'vinegar', 'dijon', 'mustard', 'gruyer', 'chees']",french
6588,"['ground', 'beef', 'veget', 'oil', 'corn', 'tortilla', 'cream', 'cilantro', 'jack', 'chees', 'enchilada', 'sauc']",mexican
6589,"['quinoa', 'veggi', 'chicken', 'chicken', 'breast', 'bell', 'pepper', 'zucchini', 'eggplant', 'cherri', 'tomato', 'oil', 'lemon', 'juic', 'garlic', 'clove', 'oregano', 'grain', 'salt', 'yogurt', 'cucumb', 'mint', 'chees']",greek
6590,"['steak', 'chili', 'salt', 'garlic', 'flour', 'sauc']",american
6591,"['beef', 'broth', 'wine', 'water', 'garlic', 'clove', 'tomato', 'past', 'basil', 'thyme', 'salt', 'pepper', 'oil', 'steak', 'fennel', 'onion', 'button', 'mushroom', 'flour', 'kernel', 'corn']",american
6592,"['sugar', 'pepper', 'tamarind', 'past', 'chili', 'fish', 'sauc', 'chicken', 'broth', 'water', 'corn', 'starch', 'chicken', 'breast', 'halv', 'reducedsodium', 'tamari', 'sauc', 'rice', 'noodl', 'oil', 'garlic', 'onion', 'beansprout', 'roast', 'peanut', 'cilantro']",thai
6593,"['pork', 'chop', 'egg', 'pineappl', 'juic', 'soy', 'sauc', 'garlic', 'powder', 'style', 'breadcrumb', 'paprika']",hawaiian
6594,"['butter', 'bean', 'sunflow', 'oil', 'onion', 'garlic', 'ginger', 'cumin', 'seed', 'salt', 'ground', 'turmer', 'chili', 'tomato', 'kale', 'mushroom']",indian
