,ingredients,cuisine
7071,"['chop pork', 'pineappl slice', 'sugar', 'ground nutmeg']",hawaiian
7072,"['fren pea', 'onion', 'oil sunflow', 'garlic', 'carrot', 'pepper', 'kale', '', 'oil', 'flake yeast', 'powder stock', 'flour', 'flour', 'margarin', 'milk', 'water', 'cream', 'grain mustard', 'sauc soy']",swedish
7073,"['cabbag', 'onion', 'clove garlic', 'beef roast', 'canola oil', 'ground pepper', 'salt', 'cayenn pepper', 'bread dough']",german
7074,"['bacon fat', 'onion', 'pepper', 'garlic', 'paprika', 'beef', 'pepper', 'salt', 'past tomato', 'cream']",hungarian
7075,"['rosemari', 'clove garlic', 'scampi', 'stock', 'mussel', 'calamari', 'cod', 'rice', 'coconut milk', 'oliv', 'tomato', 'bouquet', 'wine', 'turmer', 'paprika', 'saffron', 'oil', 'juic', 'lemon', 'water', 'salt', 'ground pepper', 'chili', 'parsley', 'chees']",spanish
7076,"['garlic', 'cook oil spray', 'horseradish', 'salt', 'basil', 'thyme', 'pepper', 'beef tenderloin']",american
7077,"['breast chicken', 'piecrust', 'butter', 'onion', 'flour', 'thyme', 'broth chicken', 'cream', 'carrot pea', 'salt', 'pepper', 'egg yolk', 'water']",english
7078,"['bean', 'garlic', 'cumin ground', 'salt', 'cilantro', 'egg white', 'chees jack monterey', 'onion', 'cornmeal', 'spray', 'cayenn']",cuban
7079,"['oil', 'lemon', 'oregano', 'garlic salt', 'pepper', 'breast chicken', 'zucchini', 'squash summer', 'onion', 'salt', 'pepper', 'bread pita', 'sauc']",greek
7080,"['spray', 'lamb leg', 'oil veget', 'onion', 'clove', 'cardamom pod', 'bay leav', 'cinnamon stick', 'coriand seed', 'paprika', 'ginger', 'garam masala', 'pepper', 'ground turmer', 'clove garlic', 'plum tomato', 'water', 'salt', 'cilantro', 'rice']",indian
7081,"['beef ground', 'pepper', 'bell salsa taco', 'cheddar chees kraft milk', 'corn tortilla', 'cilantro']",mexican
7082,"['juic lemon', 'sauc soy', 'ginger', 'lemon pepper', 'clove garlic', 'breast chicken halv', 'spray', 'pineappl', 'kiwifruit', '', 'mango', 'onion', 'cilantro', 'cumin ground', 'salt', 'pepper', 'chili']",american
7083,"['meatbal', 'marinara sauc', 'chees mzarella', 'onion', 'egg', 'sauc worcestershir', 'chees parmesan', 'season', 'salt', 'pepper', 'garlic powder', 'beef ground', 'bread crumb']",italian
7084,"['oil', 'onion', 'water', 'flour', 'thyme', '', 'beef meat stew', 'wine', 'bay leaf', 'paprika', 'pepper', 'salt', 'cream']",hungarian
7085,"['chicken', 'flour', 'salt', 'paprika', 'butter', 'chicken stock', 'sauerkraut', 'potato', 'appl smith', 'onion', 'sugar', 'caraway seed']",german
7086,"['shrimp', 'rice', 'onion', 'scallion', 'pineappl', 'egg', 'iceberg lettuc', 'edamam', 'salt', 'pepper', 'sauc soy']",hawaiian
7087,"['beef steak', 'mustard', 'onion', 'celeri', 'bacon', 'pepper', 'clove garlic', 'dill pickl']",german
7088,"['sausag', 'canola oil', 'onion', 'flour', 'butter', 'beef stock', 'gold potato', 'milk', 'butter', 'parsley']",english
7089,"['chicken', 'egg', 'rice', 'onion', 'carrot', 'pineappl', 'sauc soy', 'oil sesam', 'oil veget', 'pepper']",hawaiian
7090,"['cauliflow', 'pineappl', 'onion', 'chees mzarella', 'cabbag', 'arugula', 'onion']",hawaiian
7091,"['halibut', 'coconut milk', 'curri past', 'fish sauc', 'sugar', 'palm sugar', 'egg', 'kaffir leav lime', 'salt', 'banana leaf', 'basil leav', 'corn starch', 'chili']",thai
7092,"['potato', 'onion', 'water', 'beef brisket', 'beer', 'cabbag']",irish
7093,"['tortilla', 'chees', 'oliv', 'onion', 'sauc tomato', 'cutlet']",mexican
7094,"['rise yeast', 'water', 'flour', 'honey', 'salt', 'oil', 'basil', 'season', 'garlic powder', 'oregano', 'chees mzarella', 'pizza sauc']",italian
7095,"['oil', 'breast chicken', 'water', 'linguin', 'cream', 'basil leav']",italian
7096,"['oil', 'lamb shoulder', 'onion', 'carrot', 'parsnip', 'beef stock', 'sauc worcestershir', 'pur?? tomato', 'leav', 'potato', 'butter']",english
7097,"['cook oil spray', 'bone chicken thigh', 'lemon', 'garlic', 'heart', 'gold potato', 'leav oregano', 'oil', 'salt sea', 'flake pepper', 'ground pepper', 'chees']",greek
7098,"['breast chicken', 'oil', 'broth chicken', 'chunk pineappl', 'vinegar', 'sugar', 'sauc soy', 'clove garlic', 'bell pepper', 'corn starch', 'water']",hawaiian
7099,"['oil', 'onion', 'cumin seed', 'ground turmer', 'garam masala', 'paprika', 'garlic', 'shrimp', 'coconut milk', 'salt', 'rice', 'cilantro']",indian
7100,"['ground pork', 'shrimp', 'egg white', 'chestnut water', 'onion', 'corn starch', 'sauc soy', 'sugar', 'garlic', 'oyster sauc', 'salt', 'ground pepper', 'oil sesam', 'dumpl skin']",hawaiian
7101,"['rosemari sprig', 'walnut', 'creol mustard', 'clove garlic', 'oil', 'pork tenderloin', 'salt', 'pepper']",american
7102,"['thyme', 'bay leav', 'salt', 'drumstick duck', 'duck fat', 'breast duck', 'ground pepper']",french
7103,"['oil', 'ground turkey', 'ground pepper', 'salt', 'onion', 'garlic', 'cumin ground', 'bean', 'chili', 'chicken stock', 'bean pinto', 'water', 'cilantro', 'lime wedg']",mexican
7104,"['bacon slice', 'onion pearl', 'onion', 'chicken thigh', 'clove garlic', 'salt', 'pepper', 'chicken stock', 'wine', 'bay leav', 'sprig thyme', 'parsley sprig', 'button mushroom', 'butter', 'parsley']",french
7105,"['oil', 'beef ground', 'onion', 'garlic', 'shaox wine', 'chicken stock', 'oyster sauc', 'sauc soy', 'sauc soy', 'oil sesam', 'pepper', 'fren pea', 'corn starch', 'rice']",chinese
7106,"['breast chicken halv', 'ground pepper', 'salt', 'flour', 'oil', 'butter', 'shallot', 'wine', 'juic lemon', 'broth chicken', 'caper', 'leaf parsley']",italian
7107,"['chicken leg', 'juic lemon', 'oil', 'clove garlic', 'chicken cube stock', 'salt', 'ground pepper', 'lemon']",cuban
7108,"['sauc soy', 'garlic', 'onion', 'oil veget', 'breast chicken', 'cabbag', 'carrot', 'beansprout', 'egg roll wrapper', 'corn starch', 'water', 'canola oil']",chinese
7109,"['ground', 'ground pork', 'bread crumb', 'parsley', 'salt', 'mustard', 'sauc worcestershir', 'egg white', 'cook oil spray veget', 'clove garlic', 'riesl', 'cream', 'pepper']",german
7110,"['milk', 'oil', 'egg', 'flour', 'chees', 'meat']",english
7111,"['plum tomato', 'onion', 'greek oliv', 'cilantro', 'oil', 'juic lemon', 'garlic', 'eye rib steak', 'chees']",greek
7112,"['oil oliv', 'breast chicken', 'thyme', 'oregano', 'flour', 'pizza sauc', 'bacon', 'chunk pineappl', 'bell pepper', 'chili', 'chees mzarella', 'salt', 'ground pepper']",hawaiian
7113,"['chili', 'cumin ground', 'sugar', 'pepper', 'salt', 'garlic powder', 'season', 'dress salad', 'breast chicken halv', 'steak', 'flour', 'cream', 'tomato', 'lettuc', 'cheddar chees']",american
7114,"['oil', 'sausag', 'onion', 'clove garlic', 'flour', 'beef stock', 'potato', 'pea']",english
7115,"['potato', 'cream lowfat', 'milk', 'pepper', 'salt', 'oil', 'cabbag', 'beef', 'caraway seed', 'dress island', 'chees', 'paprika']",irish
7116,"['pork roast', 'clove garlic', 'juic', 'juic lime', 'oregano', 'cumin', 'pepper', 'salt', 'onion']",cuban
7117,"['chees tortellini', 'marinara sauc', 'sausag', 'cream', 'salt', 'chees', 'basil']",italian
7118,"['chicken wing', 'garlic salt', 'flour', 'corn starch', 'egg', 'sugar', 'chicken stock', 'ketchup', 'sauc soy', 'accent season', 'salt', 'oil']",hawaiian
7119,"['half half', 'egg', 'garlic salt', 'pepper', 'bread', 'cheddar chipotl', 'margarin', 'juic lemon', 'cayenn pepper', 'butter', 'egg yolk', 'crabmeat']",french
7120,"['pasta', 'onion', 'chees mzarella', 'chees', 'cheddar chees', 'butter', 'salt', 'pepper']",german
7121,"['eggplant', 'garlic', 'veget', 'salt', 'cumin seed', 'onion', 'tomato', 'chili', 'garam masala', 'coriand powder', 'cilantro', 'ghee']",indian
7122,"['breast chicken', 'cashew nut', 'bell pepper', 'ginger', 'onion', 'soda', 'corn starch', 'rice wine', 'oyster sauc', 'sauc soy', 'water', 'pepper', 'sugar', 'oil sesam', 'salt']",chinese
7123,"['curri powder', 'pea', 'beef', 'biscuit dough']",indian
7124,"['beef brisket', 'peppercorn', 'garlic', 'onion', 'bay leav', 'salt', 'cabbag', 'carrot', 'potato', 'appl', '', 'whiskey', 'butter', 'parsley']",irish
7125,"['beef tenderloin', 'ground pepper', 'salt', 'oil', 'flour', 'pastri', 'butter', 'mushroom', 'leav thyme', 'clove garlic', 'wine', 'mouss']",english
7126,"['sauc', 'pineappl', 'papaya', 'barbecu sauc', 'sauc soy', 'burger turkey', 'breast ground turkey', 'breadcrumb', 'onion', 'cayenn pepper', 'sugar', 'oil', 'salt', 'pepper', 'bun hamburg', 'leav lettuc', 'tomato', 'onion', 'sauc soy']",hawaiian
7127,"['bay scallop', 'butter', 'mushroom', 'onion', 'wine', 'flour', 'milk', 'cream', 'egg yolk', 'tarragon', 'chees', 'bread crumb', 'juic lemon']",french
7128,"['butter', 'oil', 'chicken', 'onion', 'garlic', 'bell pepper', 'tomato', 'broth chicken', 'paprika', 'cream', 'salt', 'pepper', 'onion powder', 'cayenn pepper', 'egg noodl']",hungarian
7129,"['gnocchi', 'pasta sauc', 'mzarella', 'basil leav', 'heirloom tomato', 'pepper', 'salt']",italian
7130,"['breast chicken', 'bacon greas', 'cilantro', 'garlic powder', 'salt', 'cumin', 'pepper']",cuban
7131,"['breast chicken halv', 'salt', 'ground pepper', 'flour', 'dijon mustard', 'egg', 'bread crumb', 'chees parmesan', 'parsley', 'chive', 'clove garlic', 'oil', 'lemon wedg']",german
7132,"['cook oil spray', 'onion', 'clove garlic', 'celeri rib', 'beef', 'flour', 'paprika', 'beef broth', 'tomato', 'cabbag', 'caraway seed', 'ground pepper', 'noodl']",hungarian
7133,"['ground lamb', 'ground pork', 'egg', 'rice', 'onion', 'parsley', 'dill', 'mint', 'oil', 'salt', 'pepper', 'onion salt', 'lemon']",greek
7134,"['cream', 'adobo chipotl', 'salt', 'tilapia', 'canola oil', 'ancho powder', 'corn tortilla', 'cabbag', 'onion', 'cilantro', 'fresca', 'lime wedg']",mexican
7135,"['rabbit', 'salt', 'butter', 'flour', 'chicken stock', 'onion', 'lemon', 'zest', 'bay leav', 'juic lemon', 'caper', 'cream', 'wine', 'pepper', 'parsley']",german
7136,"['steak', 'onion', 'root veget', 'carrot', 'swede', 'garlic', 'pur?? tomato', 'flour', 'oil', 'port rubi', 'sauc worcestershir', 'beef stock', 'bay leav', 'thyme', 'salt', 'pepper', 'potato', 'milk', 'butter', 'cheddar chees']",english
7137,"['yogurt', 'cucumb', 'oil', 'juic lemon', 'garlic powder', 'salt', 'ground pepper', 'dill', 'lemon', 'oregano', 'cayenn pepper', 'breast chicken', 'oil oliv', 'parsley']",greek
7138,"['oil', 'onion', 'bell pepper', 'clove garlic', 'beef ground', 'sauc tomato', 'pepper', 'cumin ground', 'oregano', 'oliv', 'caper', 'raisin', 'wine', 'salt']",cuban
7139,"['beef ground', 'onion', 'salsa', 'chili', 'bean', 'cheddar pasta side', 'cheddar chees', 'chip tortilla']",mexican
7140,"['breast chicken', 'bean', 'oil', 'chili', 'cumin ground', 'spinach', 'cucumb', 'kalamata', 'chees', 'cherri tomato', 'lemon', 'oregano', 'clove garlic', 'salt', 'pepper', 'wine']",greek
7141,"['breast chicken', 'yogurt', 'juic lemon', 'vinegar', 'curri powder', 'salt sea', 'turmer', 'mustard', 'cardamom', 'pepper', 'onion', 'leav mint']",indian
7142,"['ham', 'onion', 'pepper', 'raisin', 'pineappl', 'sugar', 'corn starch', 'ground mustard', 'salt', 'juic pineappl', 'cider vinegar', 'sauc soy', 'rice']",hawaiian
7143,"['miso', 'sake', 'sauc soy', 'oil veget', 'sugar', 'fish']",japanese
7144,"['bean', 'oil', 'onion', 'pepper', 'garlic', 'cumin', 'oregano', 'bay leaf', 'vinegar', 'past tomato', 'salt', 'chicken stock', 'grain rice', 'pepper']",cuban
7145,"['eye rib steak', 'salt', 'pepper', 'salt', 'onion', 'butter', 'cream']",german
7146,"['flour', 'corn starch', 'powder', 'salt', 'egg', 'beer', 'chicken finger', 'oil veget']",chinese
7147,"['oil', 'onion', 'garlic', 'flake pepper', 'rice', 'turmer', 'bay leaf', 'chicken stock', 'parsley', 'paprika', 'oregano', 'salt', 'pepper', 'chicken', 'sausag', 'bell pepper', 'clam', 'spinach']",spanish
7148,"['oil', 'chicken thigh', 'salt', 'pepper', 'onion', 'clove garlic', 'tomato', 'paprika', 'egg noodl', 'cream', 'dill']",hungarian
7149,"['chicken stock', 'sauc soy', 'oyster sauc', 'sherri', 'corn starch', 'garlic', 'ginger', 'ground pork', 'rice vinegar', 'oil sesam', 'ground pepper salt', 'canola oil', 'shrimp', 'chestnut water', 'beansprout', 'scallion', 'egg']",chinese
7150,"['milk', 'corn starch', 'cherri tomato', 'breast chicken', 'chees gruyer', 'salt', 'thyme', 'chive', 'pepper', 'muffin']",english
7151,"['bone meat', 'clove', 'cinnamon ground', 'allspic ground', 'oregano', 'paprika', 'oil', 'parsley', 'lemon', 'salt', 'pepper']",greek
7152,"['oil sesam', 'mushroom', 'chicken ground', 'clove garlic', 'basil leav', 'hoisin sauc', 'sauc teriyaki', 'sauc soy', 'rice vinegar', 'ginger ground', 'corn starch', 'chili', 'butter lettuc', 'onion']",chinese
7153,"['oil', 'sausag', 'breast chicken', 'salt', 'ground pepper', 'onion', 'garlic', 'rosemari', 'saffron', 'paprika', 'tomato', 'rice', 'broth chicken salt', 'shrimp', 'pepper', 'parsley']",spanish
7154,"['breast chicken', 'season taco', 'gallo', 'corn tortilla', 'chees', 'lettuc', 'tomato', 'onion', 'cilantro', 'cream', 'salsa', 'avocado', 'guacamol']",mexican
7155,"['pastri', 'chees gruyer', 'chees goat', 'asparagu spear', 'egg', 'lemon slice']",french
7156,"['butter', 'loin pork', 'ground pepper', 'salt', 'sauerkraut', 'mapl syrup', 'sugar', 'ground mustard', 'onion', 'appl']",german
7157,"['clove garlic', 'vinegar', 'oregano', 'breast chicken halv', 'chicken drumstick', 'chicken thigh', 'chorizo', 'oil', 'onion', 'bell pepper', 'cumin ground', 'paprika', 'bay leav', 'tomato', 'beer', 'broth chicken', 'grain rice', 'pimento']",cuban
7158,"['bread', 'butter', 'ham', 'onion', 'carrot', 'celeri', 'thyme', 'rosemari', 'clove garlic', 'appl smith', 'salt', 'pepper', 'appl juic', 'loin pork roast', 'garlic powder', 'cinnamon ground', 'cumin ground', 'allspic ground', 'ginger ground', 'spray', 'appl jelli', 'ginger', 'lemon zest']",american
7159,"['breast chicken', 'salt', 'lemon pepper', 'flour', 'sauc', 'broth chicken', 'juic lemon', 'sugar', 'lemon', 'garlic', 'corn starch', 'water']",chinese
7160,"['oil', 'onion', 'clove garlic', 'saffron thread', 'fennel seed', 'flake pepper', 'juic tomato', 'fish stock', 'salt', 'rockfish', 'halibut', 'cod', 'fish', 'herb provenc', 'shrimp']",french
7161,"['', 'oil', 'clove garlic', 'tarragon', 'leaf parsley', 'herb provenc', 'marmalad', 'oil oliv', 'salt sea', 'pepper', 'chicken piec', 'broth chicken', 'wine', 'slice', 'thyme']",french
7162,"['pasta', 'breast chicken tender', 'herb provenc', 'salt', 'oil', 'mushroom', 'chees gruyer', 'pea', 'onion', 'b??chamel sauc', 'milk', 'butter', 'flour', 'ground pepper']",french
7163,"['eggplant', 'carrot', 'zucchini', 'onion', 'fennel', 'garlic', '', 'tomato', 'cinnamon', 'cayenn pepper', 'cumin', 'stock veget', 'corn starch', 'raisin', 'salt']",moroccan
7164,"['flour', 'salt', 'water', 'oil', '', 'nutmeg', 'bacon', 'onion', 'pepper', 'cornmeal']",german
7165,"['thyme', 'oregano', 'cumin ground', 'paprika', 'onion powder', 'salt', 'pepper', 'chicken drummett wing', 'onion', 'barbecu sauc']",american
7166,"['oil veget', 'potato', 'beer', 'flour', 'fish', 'salt', 'pepper', 'garlic powder']",english
7167,"['ground pork', 'bean sauc', 'potato', 'water', 'noodl', 'cucumb', 'oil']",chinese
7168,"['oil veget', 'ham', 'juic pineappl', 'sugar', 'dijon mustard', 'salt', 'pepper', 'leav thyme', 'thyme']",american
7169,"['yogurt', 'cucumb hothous', 'garlic', 'vinegar wine', 'dill', 'oregano', 'lemon', 'oil', 'salmon', 'pepper', 'juic lemon', 'oil', 'balsam vinegar', 'paprika', 'dill', 'oregano', 'salt', 'pepper', 'kalamata oliv', 'oliv', 'pepperoncini', 'pita', 'grape tomato', 'chees']",greek
7170,"['flour', 'spray', 'corn kernel', 'cumin seed', 'breast chicken', 'bean', 'clove garlic', 'juic lime', 'jack monterey', 'cilantro']",cuban
7171,"['chicken', 'salt', 'ground pepper', 'juic pineappl', 'sauc soy', 'honey', 'clove garlic', 'pineappl']",hawaiian
7172,"['', 'mustard oil', 'salt', 'cumin seed', 'mustard seed', 'fennel seed', 'fenugreek seed', 'nigella seed', 'asafoetida', 'ginger past', 'onion', 'tomato', 'chili', 'ground turmer', 'coriand powder', 'yogurt', 'cilantro']",indian
7173,"['breast duck halv magret', 'shallot', 'clove garlic', 'sugar', 'raspberri vinegar', 'demiglac', 'raspberri', 'butter']",french
7174,"['breast chicken', 'sauc teriyaki', 'salt', 'bean', 'chicken stock', 'mirin', 'corn starch', 'chili', 'oil', 'shiitak', 'scallion', 'garlic', 'ginger', 'rice']",japanese
7175,"['garlic', 'lardon', 'leek', 'chicken thigh', 'bay leav', 'mushroom oyster', 'riesl', 'cream', 'salt', 'pepper', 'dill']",french
7176,"['breast chicken', '', 'garlic powder', 'onion powder', 'oregano', 'thyme', 'salt sea', 'rice', 'broth chicken', 'onion', 'garlic', 'spinach', 'dill', 'cumin', 'lemon', 'cucumb', 'tomato', 'oliv', 'oliv', 'bell pepper', 'bean', 'chees']",greek
7177,"['salt', 'cinnamon', 'turmer', 'coriand ground', 'cumin ground', 'ground pepper', 'guinea hen', 'oil', 'ginger', 'onion', 'celeri', 'cinnamon stick', 'lemon', 'oliv', 'honey']",moroccan
7178,"['chicken', 'egg', 'salt', 'flour', 'corn starch', 'bread crumb', 'ginger root', 'bamboo shoot', 'sake', 'shoyu', 'mirin', 'sugar']",japanese
7179,"['oil', 'sausag', 'onion', 'garlic', 'celeri salt', 'caraway seed', 'ground mustard', 'cabbag', 'sauerkraut', 'sugar', 'ale', 'roll sub', 'mustard']",german
7180,"['beef brisket', 'parsley', 'thyme', 'bay leav', 'peppercorn', 'onion', 'clove', 'turnip', 'celeri rib', 'leek', 'babi carrot', 'salt']",english
7181,"['breast chicken', 'flour', 'pepper', 'oil veget', 'sauc soy', 'rice vinegar', 'bbq sauc', 'sugar', 'clove garlic', 'ginger', 'flake pepper', 'cashew nut']",chinese
7182,"['ketchup', 'past tomato', 'coconut sugar', 'molass', 'juic pineappl', 'balsam vinegar', 'onion powder', 'garlic powder', 'paprika', 'salt', 'pepper', 'breast chicken', 'pineappl', 'pepper']",hawaiian
7183,"['breast chicken ground', 'cheddar chees', 'paprika', 'onion powder', 'garlic powder', 'pepper', 'salt', 'bbq sauc', 'bun wheat', 'onion', 'oil', '']",american
7184,"['pear', 'chicken', 'butter', 'chunk pineappl', 'pepper', 'cashew nut', 'sugar', 'corn starch', 'water', 'sauc soy', 'vinegar']",hawaiian
7185,"['chicken', 'onion', 'oil', 'mustard seed', 'chili', 'dal urad', 'fennel seed', 'juic lemon', 'curri leav', 'garlic past', 'flour', 'salt', 'ground turmer']",indian
7186,"['oil', 'flour', 'salt', 'pepper', 'chicken', 'butter', 'mushroom', 'onion', 'carrot', 'garlic', 'thyme', 'ground pepper', 'wine', 'chicken stock', 'parsley', 'bay leaf']",french
7187,"['roast', 'salt', 'pepper', 'garlic powder', 'cumin', 'oil', 'bay leav', 'beef broth', 'onion', 'garlic', 'chili', 'chipotl pepper', 'oregano', 'masa', 'chili', 'cream', 'cilantro']",mexican
7188,"['carrot pea', 'beef ground', 'oil', 'onion', 'mushroom', 'flour', 'beef broth', 'sauc worcestershir', 'sauc', 'thyme', 'potato', 'potato', 'butter', 'milk', 'salt']",english
7189,"['ground lamb', 'chees', 'juic lemon', 'chive', 'yogurt', 'onion', 'chees', 'salt', '', 'mint', 'parsley', 'pepper', 'yogurt', 'meatbal', 'sauc tzatziki', 'lamb', 'chive']",greek
7190,"['onion', 'butter', 'potato', 'beef ground', 'ground pork', 'egg', 'bread crumb', 'salt', 'pepper', 'allspic ground', 'beef stock', 'cream', 'sauc soy', 'flour', 'parsley', 'ground nutmeg']",swedish
7191,"['dough pizza', 'chees', 'clove garlic', 'oil', 'dill', 'chees mzarella', 'artichok heart', 'kalamata', 'onion', 'tomato', 'pepper']",greek
7192,"['tofu', 'quinoa', 'barbecu sauc', 'oil', 'bell pepper', 'zucchini', 'onion', 'pineappl', 'coconut flake', 'cilantro', 'avocado']",hawaiian
7193,"['sauerkraut', 'paprika', 'bacon', 'onion', 'stock', 'caraway seed', 'cream', 'flour']",german
7194,"['beef steak', 'brat', 'oil', 'onion', 'tapioca', 'thyme', 'salt', 'pepper', 'tomato', 'noodl']",german
7195,"['sirloin steak', 'scallion', 'sauc soy', 'sugar', 'sake', 'mirin']",japanese
